signal_date,fill_date,ticker,detector,fill_price,window_id,days_since_buy
2023-11-20,2023-11-21,EVF,A,15375.288888888885,21,4
2023-11-20,2023-11-21,EVF,C,15375.288888888885,21,4
2017-04-12,2017-04-13,SHB,A,2057.689568208525,6,16
2017-04-12,2017-04-13,SHB,C,2057.689568208525,6,16
2021-06-01,2021-06-02,VIB,A,19760.87748969798,16,10
2021-06-01,2021-06-02,VPB,A,22519.128563685597,16,10
2021-06-01,2021-06-02,VPB,C,22519.128563685597,16,10
