date,ticker,shares,mark_price,mark_value
2016-08-26,VNM,1900,68595.81992490886,130332057.85732685
2016-08-26,KBC,9600,12692.335549872125,121846421.2787724
2016-08-26,NKG,16300,8936.044523273249,145657525.72935396
2016-08-26,KDC,6300,22840.845122558538,143897324.27211878
2016-08-26,NT2,7800,15267.011634609316,119082690.74995267
2016-08-26,GMD,7900,14562.19205356393,115041317.22315504
2016-08-26,CTD,1100,102653.42048679167,112918762.53547084
2016-08-29,VNM,1900,70944.99184014548,134795484.4962764
2016-08-29,KBC,9600,12064.692583120206,115821048.79795398
2016-08-29,NKG,16300,8863.979648085562,144482868.26379466
2016-08-29,KDC,6300,22599.780794088263,142378619.00275606
2016-08-29,NT2,7800,15223.391601367575,118742454.49066709
2016-08-29,GMD,7900,14102.333357135596,111408433.52137122
2016-08-29,CTD,1100,102653.42048679167,112918762.53547084
2016-08-30,VNM,1900,71414.8262231928,135688169.8240663
2016-08-30,KBC,9600,12204.168797953966,117160020.46035807
2016-08-30,NKG,16300,9464.520274649625,154271680.47678888
2016-08-30,KDC,6300,22358.71646561799,140859913.73339334
2016-08-30,NT2,7800,15615.971900543243,121804580.8242373
2016-08-30,CTD,1100,107175.59760074725,117893157.36082198
2016-08-31,VNM,1900,73294.16375538208,139258911.13522595
2016-08-31,KBC,9600,12413.383120204604,119168477.9539642
2016-08-31,NKG,16300,9872.887900713187,160928072.78162494
2016-08-31,KDC,6300,23202.44161526395,146175382.17616287
2016-08-31,NT2,7800,15528.731834059761,121124108.30566613
2016-08-31,CTD,1100,109888.9038691206,120877794.25603265
2016-08-31,VHC,6900,17134.06167221124,118225025.53825755
2016-09-01,VNM,1900,72354.49498928743,137473540.47964612
2016-09-01,KBC,9600,12413.383120204604,119168477.9539642
2016-09-01,NKG,16300,9968.974400963438,162494282.73570403
2016-09-01,KDC,6300,23262.707697381516,146555058.49350354
2016-09-01,NT2,7800,15223.391601367575,118742454.49066709
2016-09-01,CTD,1100,112149.99242609838,123364991.66870822
2016-09-01,VHC,6900,17288.422588177105,119290115.85842203
2016-09-05,VNM,1900,72354.49498928743,137473540.47964612
2016-09-05,KBC,9600,12273.906905370844,117829506.29156011
2016-09-05,NKG,16300,10113.104151338812,164843597.66682264
2016-09-05,KDC,6300,23925.634600674774,150731497.98425108
2016-09-05,NT2,7800,14961.671401917129,116701036.9349536
2016-09-05,CTD,1100,114863.29869447173,126349628.5639189
2016-09-05,VHC,6900,16207.896176416036,111834483.61727065
2016-09-06,VNM,1900,70475.15745709815,133902799.16848648
2016-09-06,KBC,9600,12413.383120204604,119168477.9539642
2016-09-06,NKG,16300,9416.4770245245,153488575.49974936
2016-09-06,KDC,6300,23985.90068279234,151111174.30159175
2016-09-06,NT2,7800,15048.91146840061,117381509.45352477
2016-09-06,CTD,1100,116219.9518286584,127841947.01152425
2016-09-06,VHC,6900,15899.174344484301,109704302.97694167
2016-09-07,VNM,1900,68595.81992490886,130332057.85732685
2016-09-07,KBC,9600,12692.335549872125,121846421.2787724
2016-09-07,NKG,16300,9608.650025025,156620995.4079075
2016-09-07,KDC,6300,23925.634600674774,150731497.98425108
2016-09-07,NT2,7800,15136.151534884093,118061981.97209592
2016-09-07,CTD,1100,116672.16954005396,128339386.49405935
2016-09-07,BMP,2900,44177.273753440335,128114093.88497697
2016-09-08,VNM,1900,69065.65430795618,131224743.18511674
2016-09-08,KBC,9600,12552.859335038363,120507449.6163683
2016-09-08,NKG,16300,9776.801400462937,159361862.82754588
2016-09-08,KDC,6300,23202.44161526395,146175382.17616287
2016-09-08,NT2,7800,15354.251701092797,119763163.26852381
2016-09-08,CTD,1100,119837.69351982287,131821462.87180516
2016-09-08,BMP,2900,44177.273753440335,128114093.88497697
2016-09-09,VNM,1900,67186.3167757669,127654001.87395711
2016-09-09,KBC,9600,12692.335549872125,121846421.2787724
2016-09-09,NKG,16300,9656.693275150124,157404100.38494703
2016-09-09,KDC,6300,22961.377286793675,144656676.90680015
2016-09-09,NT2,7800,15310.631667851058,119422927.00923824
2016-09-09,CTD,1100,120289.91123121843,132318902.35434027
2016-09-09,BMP,2900,44177.273753440335,128114093.88497697
2016-09-12,VNM,1900,66340.61488628172,126047168.28393526
2016-09-12,KBC,9600,12657.466496163684,121511678.36317137
2016-09-12,NKG,16300,9128.21752377375,148789945.63751212
2016-09-12,KDC,6300,22901.111204676105,144277000.58945945
2016-09-12,NT2,7800,15267.011634609316,119082690.74995267
2016-09-12,CTD,1100,116672.16954005396,128339386.49405935
2016-09-12,BMP,2900,43402.2338630291,125866478.20278439
2016-09-13,VNM,1900,68079.0021035568,129350103.99675792
2016-09-13,KBC,9600,12413.383120204604,119168477.9539642
2016-09-13,NKG,16300,9128.21752377375,148789945.63751212
2016-09-13,KDC,6300,22870.97816361732,144087162.4307891
2016-09-13,NT2,7800,15310.631667851058,119422927.00923824
2016-09-13,CTD,1100,113506.64556028506,124857310.11631356
2016-09-13,BMP,2900,43531.40717809764,126241080.81648315
2016-09-14,VNM,1900,67656.15115881423,128546687.20174704
2016-09-14,KBC,9600,12029.823529411766,115486305.88235295
2016-09-14,NKG,16300,8960.066148335813,146049078.21787375
2016-09-14,KDC,6300,22720.3129583234,143137971.63743743
2016-09-14,NT2,7800,15485.11180081802,120783872.04638055
2016-09-14,CTD,1100,115315.5164058673,126847068.04645403
2016-09-14,BMP,2900,44538.959035632244,129162981.20333351
2016-09-15,VNM,1900,67186.3167757669,127654001.87395711
2016-09-15,KBC,9600,12064.692583120206,115821048.79795398
2016-09-15,NKG,16300,8575.720147334812,139784238.40155745
2016-09-15,KDC,6300,22717.995032088107,143123368.70215508
2016-09-15,NT2,7800,15376.061717713668,119933281.39816661
2016-09-15,CTD,1100,116400.83891321663,128040922.8045383
2016-09-15,BMP,2900,45184.82561097494,131035994.27182733
2016-09-16,VNM,1900,64837.1448605303,123190575.23500757
2016-09-16,KBC,9600,12029.823529411766,115486305.88235295
2016-09-16,NKG,16300,8743.87152277275,142525105.8211958
2016-09-16,KDC,6300,22029.57094020665,138786296.9233019
2016-09-16,NT2,7800,14830.811302191907,115680328.15709688
2016-09-16,CTD,1100,117893.15736082198,129682473.09690417
2016-09-16,BMP,2900,45081.486958920104,130736312.1808683
2016-09-28,BVH,2100,58786.55831909611,123451772.47010183
2016-09-28,KBC,9400,13319.978516624042,125207798.056266
2016-09-28,SJS,14600,8432.139130434796,123109231.30434802
2016-09-29,BVH,2100,57553.27387883535,120861875.14555424
2016-09-29,KBC,9400,13424.585677749363,126191105.370844
2016-09-29,SJS,14600,8612.82782608697,125747286.26086977
2016-09-29,BMP,2500,50067.57692056571,125168942.30141428
2016-09-30,BVH,2100,58293.24454299181,122415813.5402828
2016-09-30,KBC,9400,13250.240409207163,124552259.84654734
2016-09-30,SJS,14600,8582.713043478274,125307610.4347828
2016-09-30,BMP,2500,50067.57692056571,125168942.30141428
2016-10-03,BVH,2100,57142.1790654151,119998576.03737171
2016-10-03,KBC,9400,12831.811764705884,120619030.58823532
2016-10-03,SJS,14600,8417.081739130448,122889393.39130454
2016-10-03,BMP,2500,50635.93950686728,126589848.76716821
2016-10-04,BVH,2100,59362.09105788446,124660391.22155738
2016-10-04,KBC,9400,12866.680818414323,120946799.69309464
2016-10-04,SJS,14600,8341.79478260871,121790203.82608716
2016-10-04,BMP,2500,50119.24624659313,125298115.61648282
2016-10-05,BVH,2100,59937.623796672815,125869009.97301291
2016-10-05,KBC,9400,13006.157033248082,122257876.11253197
2016-10-05,SJS,14600,8281.565217391317,120910852.17391323
2016-10-05,BMP,2500,50119.24624659313,125298115.61648282
2016-10-06,BVH,2100,59197.65313251636,124315071.57828435
2016-10-06,KBC,9400,13006.157033248082,122257876.11253197
2016-10-06,SJS,14600,8070.7617391304475,117833121.39130454
2016-10-06,BMP,2500,50894.28613700436,127235715.34251091
2016-10-07,BVH,2100,58786.55831909611,123451772.47010183
2016-10-07,KBC,9400,12762.073657289004,119963492.37851663
2016-10-07,SJS,14600,7784.6713043478385,113656201.04347844
2016-10-07,BMP,2500,50635.93950686728,126589848.76716821
2016-10-10,BVH,2100,58950.99624446421,123797092.11337483
2016-10-10,KBC,9400,12762.073657289004,119963492.37851663
2016-10-10,BMP,2500,49602.55298631897,124006382.46579744
2017-03-22,ACB,28200,4340.1024407174245,122390888.82823138
2017-03-22,CII,4200,29120.8362889935,122307512.4137727
2017-03-22,MBB,38200,3198.3947067655968,122178677.79844579
2017-03-23,ACB,28200,4322.742030954555,121901325.27291845
2017-03-23,CII,4200,27646.36356550016,116114726.97510067
2017-03-23,MBB,38200,3198.3947067655968,122178677.79844579
2017-03-23,MSN,3200,38851.642963092236,124325257.48189515
2017-03-24,ACB,28200,4426.904489531774,124838706.60479602
2017-03-24,CII,4200,28014.981746373498,117662923.3347687
2017-03-24,MBB,38200,3250.316698758545,124162097.89257643
2017-03-24,MSN,3200,38689.76111741269,123807235.5757206
2017-03-24,FPT,11400,10539.857644426085,120154377.14645737
2017-03-24,KDC,4600,25972.36346643682,119472871.94560936
2017-03-24,NLG,9900,12080.306233641404,119595031.7130499
2017-03-27,ACB,28200,4374.823260243164,123370015.93885724
2017-03-27,CII,4200,28420.461745334167,119365939.3304035
2017-03-27,MBB,38200,3208.7791051641866,122575361.81727193
2017-03-27,MSN,3200,38689.76111741269,123807235.5757206
2017-03-27,FPT,11400,10517.761506806744,119902481.17759688
2017-03-27,KDC,4600,25972.36346643682,119472871.94560936
2017-03-27,NLG,9900,12080.306233641404,119595031.7130499
2017-03-28,ACB,28200,4288.021211428816,120922198.16229261
2017-03-28,CII,4200,28604.770835770832,120140037.5102375
2017-03-28,MBB,38200,3188.0103083670074,121781993.77961968
2017-03-28,MSN,3200,37232.824506296725,119145038.42014952
2017-03-28,FPT,11400,10473.56923156806,119398689.2398759
2017-03-28,KDC,4600,25847.195449731098,118897099.06876305
2017-03-28,NLG,9900,11854.92738599884,117363781.12138852
2017-03-28,CTD,900,127826.87308781092,115044185.77902983
2017-03-29,ACB,28200,4270.660801665946,120432634.60697967
2017-03-29,CII,4200,28162.42901872283,118282201.87863588
2017-03-29,MBB,38200,3177.6259099684175,121385309.76079355
2017-03-29,MSN,3200,38042.233734694484,121735147.95102236
2017-03-29,FPT,11400,10495.665369187402,119650585.20873637
2017-03-29,KDC,4600,26097.531483142535,120048644.82245566
2017-03-29,NLG,9900,11674.62430788479,115578780.64805941
2017-03-29,CTD,900,127826.87308781092,115044185.77902983
2017-03-30,ACB,28200,4288.021211428816,120922198.16229261
2017-03-30,CII,4200,27720.08720167483,116424366.24703428
2017-03-30,MBB,38200,3229.547901961366,123368729.85492417
2017-03-30,MSN,3200,37637.52912049561,120440093.18558595
2017-03-30,FPT,11400,10407.280818710035,118643001.33329439
2017-03-30,KDC,4600,26285.283508201115,120912304.13772513
2017-03-30,NLG,9900,11900.003155527353,117810031.23972079
2017-03-30,CTD,900,125415.04529370127,112873540.76433115
2017-03-31,ACB,28200,4253.300391903076,119943071.05166675
2017-03-31,CII,4200,27793.810837849494,116734005.51896788
2017-03-31,MBB,38200,3188.0103083670074,121781993.77961968
2017-03-31,MSN,3200,38082.70419611437,121864653.42756598
2017-03-31,FPT,11400,10451.473093948718,119146793.27101539
2017-03-31,KDC,4600,26285.283508201115,120912304.13772513
2017-03-31,NLG,9900,11945.078925055865,118256281.35805306
2017-03-31,CTD,900,126259.18502163966,113633266.51947568
2017-04-03,ACB,28200,4340.1024407174245,122390888.82823138
2017-04-03,CII,4200,28346.738109159498,119056300.05846989
2017-04-03,MBB,38200,3208.7791051641866,122575361.81727193
2017-04-03,MSN,3200,38770.702040252465,124066246.5288079
2017-04-03,FPT,11400,10252.607855374641,116879729.5512709
2017-04-03,KDC,4600,25659.443424672518,118033439.75349358
2017-04-03,NLG,9900,12260.609311755454,121380032.18637899
2017-04-03,CTD,900,123907.65292238275,111516887.63014448
2017-04-04,ACB,28200,4392.183670006034,123859579.49417016
2017-04-04,CII,4200,28383.599927246833,119211119.6944367
2017-04-04,MBB,38200,3208.7791051641866,122575361.81727193
2017-04-04,MSN,3200,38204.11558037403,122253169.85719691
2017-04-04,FPT,11400,10385.184681090692,118391105.36443388
2017-04-04,KDC,4600,25784.611441378238,118609212.63033989
2017-04-04,NLG,9900,12102.84411840566,119818156.77221602
2017-04-04,CTD,900,123003.21749959164,110702895.74963248
2017-04-05,ACB,28200,4374.823260243164,123370015.93885724
2017-04-05,CII,4200,28125.567200635498,118127382.24266909
2017-04-05,MBB,38200,3198.3947067655968,122178677.79844579
2017-04-05,MSN,3200,37151.883583456955,118886027.46706225
2017-04-05,FPT,11400,10285.752061803654,117257573.50456166
2017-04-05,KDC,4600,25596.859416319658,117745553.31507042
2017-04-05,NLG,9900,12305.685081283968,121826282.30471128
2017-04-05,CTD,900,120470.79831577651,108423718.48419887
2017-04-07,ACB,28200,4305.381621191686,121411761.71760553
2017-04-07,CII,4200,28162.42901872283,118282201.87863588
2017-04-07,MBB,38200,3188.0103083670074,121781993.77961968
2017-04-07,MSN,3200,38285.05650321381,122512180.8102842
2017-04-07,FPT,11400,10385.184681090692,118391105.36443388
2017-04-07,KDC,4600,25158.77135784964,115730348.24610835
2017-04-07,NLG,9900,12305.685081283968,121826282.30471128
2017-04-10,ACB,28200,4235.939982140207,119453507.49635383
2017-04-10,CII,4200,27978.119928286163,117508103.69880189
2017-04-10,MBB,38200,3177.6259099684175,121385309.76079355
2017-04-10,MSN,3200,37637.52912049561,120440093.18558595
2017-04-10,FPT,11400,10385.184681090692,118391105.36443388
2017-04-10,KDC,4600,25315.231378731787,116450064.34216622
2017-04-10,NLG,9900,13071.973163268683,129412534.31635997
2017-04-11,ACB,28200,4114.417113800118,116026562.60916334
2017-04-11,CII,4200,27793.810837849494,116734005.51896788
2017-04-11,MBB,38200,3250.316698758545,124162097.89257643
2017-04-11,MSN,3200,37313.7654291365,119404049.3732368
2017-04-11,FPT,11400,10374.136612281021,118265157.38000365
2017-04-11,KDC,4600,26191.407495671825,120480474.4800904
2017-04-11,NLG,9900,13026.89739374017,128966284.19802769
2017-04-12,ACB,28200,4010.2546552229005,113089181.2772858
2017-04-12,CII,4200,27240.88356653949,114411710.97946586
2017-04-12,MBB,38200,3188.0103083670074,121781993.77961968
2017-04-12,MSN,3200,37070.94266061718,118627016.51397496
2017-04-12,FPT,11400,10506.713437997072,119776533.19316663
2017-04-12,KDC,4600,25784.611441378238,118609212.63033989
2017-04-12,NLG,9900,12936.745854683144,128073783.96136312
2017-04-13,ACB,28200,3992.894245460031,112599617.72197287
2017-04-13,CII,4200,26319.338114356153,110541220.08029585
2017-04-13,MBB,38200,3219.163503562776,122972045.83609805
2017-04-13,MSN,3200,37030.47219919729,118497511.03743133
2017-04-13,FPT,11400,10440.425025139048,119020845.28658514
2017-04-13,KDC,4600,25972.36346643682,119472871.94560936
2017-04-13,NLG,9900,12936.745854683144,128073783.96136312
2017-04-14,ACB,28200,3975.533835697161,112110054.16665994
2017-04-14,MBB,38200,3156.8571131712383,120591941.7231413
2017-04-14,MSN,3200,36828.11989209785,117849983.65471312
2017-04-14,FPT,11400,10175.271373706944,115998093.66025917
2017-04-14,KDC,4600,25096.18734949678,115442461.8076852
2017-04-14,NLG,9900,13432.579319496785,132982535.26301816
2017-04-14,SJS,12900,8988.104347826078,115946546.08695641
2017-04-17,MBB,38200,3136.0883163740596,119798573.68548907
2017-04-17,MSN,3200,35614.00604950122,113964819.3584039
2017-04-17,KDC,4600,24407.763257615323,112275710.98503049
2017-04-17,NLG,9900,13117.048932797195,129858784.43469223
2017-04-17,SJS,12900,8957.217391304339,115548104.34782597
2017-04-18,SJS,12900,8802.782608695643,113555895.65217379
2017-04-19,SJS,12900,9080.765217391296,117141871.30434771
2017-04-20,SJS,12900,8802.782608695643,113555895.65217379
2017-05-23,BID,11800,9797.730096949648,115613215.14400585
2017-05-23,MBB,30800,3655.308236303539,112583493.678149
2017-05-24,BID,11800,10167.455760985484,119975977.97962871
2017-05-24,MBB,30800,3904.53379786969,120259640.97438644
2017-05-24,HCM,18800,6496.887055392159,122141476.64137259
2017-05-24,MWG,5200,22776.033198693538,118435372.6332064
2017-05-24,NKG,10200,11274.497502189704,114999874.52233498
2017-05-25,BID,11800,10088.228832977804,119041100.22913809
2017-05-25,MBB,30800,3966.8401882612275,122178677.7984458
2017-05-25,HCM,18800,6676.939352539286,125526459.82773858
2017-05-25,MWG,5200,22637.85706199772,117716856.72238815
2017-05-25,NKG,10200,11203.477045482998,114275465.86392657
2017-05-25,CTS,27900,4028.7674262857095,112402611.1933713
2017-05-25,PHR,9900,11913.323502895935,117941902.67866977
2017-05-25,PNJ,3700,29848.672505035596,110440088.26863171
2017-05-26,BID,11800,10299.500640998282,121534107.56377973
2017-05-26,MBB,30800,4039.5309770513545,124417554.09318171
2017-05-26,HCM,18800,6601.917562061316,124116050.16675274
2017-05-26,MWG,5200,22338.475432490122,116160072.24894863
2017-05-26,NKG,10200,11256.742388013028,114818772.35773289
2017-05-26,CTS,27900,4104.781906026949,114523415.17815189
2017-05-26,PHR,9900,11697.88440915371,115809055.65062173
2017-05-26,PNJ,3700,30191.045182361344,111706867.17473698
2017-05-29,BID,11800,10035.410880972686,118417848.3954777
2017-05-29,MBB,30800,3987.6089850584067,122818356.73979893
2017-05-29,HCM,18800,6256.817325862657,117628165.72621794
2017-05-29,MWG,5200,21693.653461242986,112806997.99846353
2017-05-29,NKG,10200,11789.39581331333,120251837.29579596
2017-05-29,CTS,27900,4066.7746661563297,113463013.1857616
2017-05-29,PHR,9900,11551.202472988774,114356904.48258887
2017-05-29,PNJ,3700,30035.421238122366,111131058.58105275
2017-05-30,BID,11800,9692.094192939408,114366711.47668502
2017-05-30,MBB,30800,3946.0713914640482,121538998.8570927
2017-05-30,HCM,18800,6061.760670619936,113961100.6076548
2017-05-30,MWG,5200,21486.38925619926,111729224.13223615
2017-05-30,NKG,10200,11327.762844719735,115543181.0161413
2017-05-30,CTS,27900,3838.7312269326103,107100601.23141983
2017-05-30,PHR,9900,11972.913039462966,118531839.09068337
2017-05-30,PNJ,3700,29568.54940540544,109403632.80000013
2017-05-31,BID,11800,9744.912144944528,114989963.31034544
2017-05-31,MBB,30800,3914.918196268279,120579480.445063
2017-05-31,HCM,18800,6151.7868191934995,115653592.20083779
2017-05-31,MWG,5200,21532.447968431203,111968729.43584226
2017-05-31,NKG,10200,12073.477640140156,123149471.92942959
2017-05-31,CTS,27900,3876.73846680323,108161003.22381012
2017-05-31,PHR,9900,11771.225377236178,116535131.23463817
2017-05-31,PNJ,3700,29661.923771948823,109749117.95621064
2017-06-01,BID,11800,9665.685216936849,114055085.5598548
2017-06-01,MBB,30800,3966.8401882612275,122178677.7984458
2017-06-01,HCM,18800,6249.31514681486,117487124.76011936
2017-06-01,MWG,5200,22062.123159098493,114723040.42731217
2017-06-01,NKG,10200,11895.92649837339,121338450.28340858
2017-06-01,CTS,27900,3952.75294654447,110281807.20859072
2017-06-01,PHR,9900,11954.57779744235,118350320.19467928
2017-06-01,PNJ,3700,29942.04687157898,110785573.42484222
2017-06-02,BID,11800,9639.27624093429,113743459.64302462
2017-06-02,MBB,30800,3946.0713914640482,121538998.8570927
2017-06-02,HCM,18800,6676.939352539286,125526459.82773858
2017-06-02,MWG,5200,21993.035090750585,114363782.47190304
2017-06-02,NKG,10200,11931.436726726743,121700654.61261277
2017-06-02,CTS,27900,4104.781906026949,114523415.17815189
2017-06-02,PHR,9900,12009.583523504201,118894876.88269159
2017-06-02,PNJ,3700,29879.797293883392,110555249.98736855
2017-06-05,BID,11800,9876.957024957326,116548092.89449646
2017-06-05,MBB,30800,3966.8401882612275,122178677.7984458
2017-06-05,HCM,18800,6384.354369675205,120025862.14989385
2017-06-05,MWG,5200,21877.88831017074,113765019.21288785
2017-06-05,NKG,10200,11931.436726726743,121700654.61261277
2017-06-05,CTS,27900,4104.781906026949,114523415.17815189
2017-06-05,PHR,9900,12761.328446349502,126337151.61886007
2017-06-05,PNJ,3700,29661.923771948823,109749117.95621064
2017-06-06,BID,11800,10246.682688993164,120910855.73011933
2017-06-06,MBB,30800,4029.146578652765,124097714.62250517
2017-06-06,HCM,18800,6421.8652649141895,120731066.98038676
2017-06-06,MWG,5200,22154.24058356237,115202051.03452432
2017-06-06,NKG,10200,12055.72252596348,122968369.76482749
2017-06-06,CTS,27900,4104.781906026949,114523415.17815189
2017-06-06,PHR,9900,12687.987478267034,125611076.03484364
2017-06-06,PNJ,3700,30377.793915448114,112397837.48715802
2017-06-07,BID,11800,10246.682688993164,120910855.73011933
2017-06-07,MBB,30800,4205.681351428788,129534985.62400666
2017-06-07,HCM,18800,6436.869623009783,121013148.91258392
2017-06-07,MWG,5200,22338.475432490122,116160072.24894863
2017-06-07,NKG,10200,11931.436726726743,121700654.61261277
2017-06-07,CTS,27900,4218.8036256388095,117704621.15532279
2017-06-07,PHR,9900,12871.339898473205,127426264.99488473
2017-06-07,PNJ,3700,30159.92039351355,111591705.45600013
2017-06-08,BID,11800,10088.228832977804,119041100.22913809
2017-06-08,MBB,30800,4164.143757834429,128255627.74130042
2017-06-08,HCM,18800,6376.852190627407,119884821.18379526
2017-06-08,MWG,5200,22568.768993649814,117357598.76697902
2017-06-08,NKG,10200,12020.212297610125,122606165.43562327
2017-06-08,CTS,27900,4180.796385768189,116644219.16293247
2017-06-08,PHR,9900,12596.311268163949,124703481.55482309
2017-06-08,PNJ,3700,30564.542648534883,113088807.79957907
2017-06-09,BID,11800,9956.183952965006,117482970.64498708
2017-06-09,MBB,30800,4164.143757834429,128255627.74130042
2017-06-09,HCM,18800,6384.354369675205,120025862.14989385
2017-06-09,MWG,5200,22407.56350083803,116519330.20435776
2017-06-09,NKG,10200,11895.92649837339,121338450.28340858
2017-06-09,CTS,27900,4218.8036256388095,117704621.15532279
2017-06-09,PHR,9900,12431.294089978395,123069811.49078612
2017-06-09,PNJ,3700,30471.1682819915,112743322.64336856
2017-06-12,BID,11800,10009.001904970126,118106222.47864749
2017-06-12,MBB,30800,4122.606164240071,126976269.85859418
2017-06-12,HCM,18800,6376.852190627407,119884821.18379526
2017-06-12,MWG,5200,22223.328651910277,115561308.98993345
2017-06-12,NKG,10200,11292.252616366382,115180976.6869371
2017-06-12,CTS,27900,4180.796385768189,116644219.16293247
2017-06-12,PHR,9900,12101.259733607287,119802471.36271214
2017-06-12,PNJ,3700,30035.421238122366,111131058.58105275
2017-06-13,BID,11800,10299.500640998282,121534107.56377973
2017-06-13,MBB,30800,4132.990562638661,127296109.32927075
2017-06-13,HCM,18800,6571.908845870128,123551886.3023584
2017-06-13,MWG,5200,21877.88831017074,113765019.21288785
2017-06-13,NKG,10200,11540.824214839855,117716406.99136652
2017-06-13,CTS,27900,4180.796385768189,116644219.16293247
2017-06-13,PHR,9900,11991.248281483584,118713357.98668748
2017-06-13,PNJ,3700,29817.5477161878,110324926.54989487
2017-06-14,BID,11800,10563.59040102388,124650366.73208177
2017-06-14,MBB,30800,4226.4501482259675,130174664.5653598
2017-06-14,HCM,18800,6391.856548723002,120166903.11599243
2017-06-14,MWG,5200,21993.035090750585,114363782.47190304
2017-06-14,NKG,10200,11469.803758133148,116991998.33295812
2017-06-14,CTS,27900,4370.8325851212885,121946229.12488395
2017-06-14,PHR,9900,12467.964574019628,123432849.28279433
2017-06-14,PNJ,3700,29661.923771948823,109749117.95621064
2017-06-15,BID,11800,10457.95449701364,123403863.06476094
2017-06-15,MBB,30800,4174.528156233019,128575467.21197699
2017-06-15,HCM,18800,6421.8652649141895,120731066.98038676
2017-06-15,MWG,5200,22039.093802982523,114603287.77550912
2017-06-15,NKG,10200,11505.313986486502,117354202.66216232
2017-06-15,CTS,27900,4104.781906026949,114523415.17815189
2017-06-15,PHR,9900,12504.635058060863,123795887.07480255
2017-06-15,PNJ,3700,30035.421238122366,111131058.58105275
2017-06-16,BID,11800,10431.545521011081,123092237.14793076
2017-06-16,MBB,30800,4195.296953030199,129215146.15333013
2017-06-16,HCM,18800,6399.358727770798,120307944.082091
2017-06-16,MWG,5200,21923.947022402677,114004524.51649392
2017-06-16,NKG,10200,11398.783301426442,116267589.6745497
2017-06-16,CTS,27900,4104.781906026949,114523415.17815189
2017-06-16,PHR,9900,12577.976026143331,124521962.65881898
2017-06-16,PNJ,3700,30035.421238122366,111131058.58105275
2017-06-19,BID,11800,10563.59040102388,124650366.73208177
2017-06-19,MBB,30800,4309.525335414684,132733380.33077228
2017-06-19,HCM,18800,6586.9132039657225,123833968.23455559
2017-06-19,MWG,5200,21900.917666286707,113884771.86469087
2017-06-19,NKG,10200,11434.293529779796,116629794.00375392
2017-06-19,CTS,27900,4104.781906026949,114523415.17815189
2017-06-19,PHR,9900,12467.964574019628,123432849.28279433
2017-06-19,PNJ,3700,29879.797293883392,110555249.98736855
2017-06-20,BID,11800,10854.089137052035,128078251.81721401
2017-06-20,MBB,30800,4444.522514596349,136891293.44956753
2017-06-20,HCM,18800,6654.432815395895,125103336.92944282
2017-06-20,MWG,5200,22338.475432490122,116160072.24894863
2017-06-20,NKG,10200,11452.048643956472,116810896.16835602
2017-06-20,CTS,27900,4636.8832642156285,129369043.07161604
2017-06-20,PHR,9900,12724.657962308269,125974113.82685186
2017-06-20,PNJ,3700,30035.421238122366,111131058.58105275
2017-06-21,BID,11800,10722.044257039237,126520122.233063
2017-06-21,MBB,30800,4548.366498582245,140089688.15633315
2017-06-21,HCM,18800,6616.92192015691,124398132.09894991
2017-06-21,MWG,5200,22499.68092530191,116998340.81156993
2017-06-21,NKG,10200,11469.803758133148,116991998.33295812
2017-06-21,CTS,27900,4541.865164539078,126718038.09064028
2017-06-21,PHR,9900,13348.05619100925,132145756.29099157
2017-06-21,PNJ,3700,30097.670815817957,111361382.01852643
2017-06-22,BID,11800,10484.3634730162,123715488.98159115
2017-06-22,MBB,30800,4506.828904987887,138810330.27362692
2017-06-22,HCM,18800,6661.934994443692,125244377.8955414
2017-06-22,MWG,5200,23259.64967712889,120950178.32107024
2017-06-22,NKG,10200,11807.150927490005,120432939.46039805
2017-06-22,CTS,27900,4370.8325851212885,121946229.12488395
2017-06-22,PHR,9900,13348.05619100925,132145756.29099157
2017-06-22,PNJ,3700,30595.66743738268,113203969.51831591
2017-06-23,BID,11800,10510.77244901876,124027114.89842136
2017-06-23,MBB,30800,4465.291311393528,137530972.39092067
2017-06-23,HCM,18800,6759.463322065052,127077910.45482299
2017-06-23,MWG,5200,23697.207443332307,123225478.705328
2017-06-23,NKG,10200,11718.375356606623,119527428.63738754
2017-06-23,CTS,27900,4427.843444927219,123536832.1134694
2017-06-23,PHR,9900,13201.374254844313,130693605.1229587
2017-06-23,PNJ,3700,31747.2846247511,117464953.11157908
2017-06-26,BID,11800,10669.226305034117,125896870.39940259
2017-06-26,MBB,30800,4506.828904987887,138810330.27362692
2017-06-26,HCM,18800,6789.47203825624,127642074.31921731
2017-06-26,MWG,5200,23720.236799448274,123345231.35713102
2017-06-26,NKG,10200,11558.579329016533,117897509.15596864
2017-06-26,CTS,27900,4579.872404409698,127778440.08303057
2017-06-26,PHR,9900,13018.021834638143,128878416.16291761
2017-06-26,PNJ,3700,32369.780401707005,119768187.48631592
2017-06-27,BID,11800,10510.77244901876,124027114.89842136
2017-06-27,MBB,30800,4506.828904987887,138810330.27362692
2017-06-27,HCM,18800,6744.458963969459,126795828.52262582
2017-06-27,MWG,5200,23328.7377454768,121309436.27647936
2017-06-27,NKG,10200,11611.844671546562,118440815.64977492
2017-06-27,CTS,27900,4617.879644280318,128838842.07542087
2017-06-27,PHR,9900,12651.3169942258,125248038.24283542
2017-06-27,PNJ,3700,31747.2846247511,117464953.11157908
2017-06-28,BID,11800,10537.18142502132,124338740.81525157
