date,nav,cash,deployed_pct,open_slots
2014-04-01,1000000000.0,1000000000.0,0.0,0
2014-04-02,1000000000.0,1000000000.0,0.0,0
2014-04-03,1000000000.0,1000000000.0,0.0,0
2014-04-04,1000000000.0,1000000000.0,0.0,0
2014-04-07,1000000000.0,1000000000.0,0.0,0
2014-04-08,1000000000.0,1000000000.0,0.0,0
2014-04-10,1000000000.0,1000000000.0,0.0,0
2014-04-11,1000000000.0,1000000000.0,0.0,0
2014-04-14,1000000000.0,1000000000.0,0.0,0
2014-04-15,1000000000.0,1000000000.0,0.0,0
2014-04-16,1000000000.0,1000000000.0,0.0,0
2014-04-17,1000000000.0,1000000000.0,0.0,0
2014-04-18,1000000000.0,1000000000.0,0.0,0
2014-04-21,1000000000.0,1000000000.0,0.0,0
2014-04-22,1000000000.0,1000000000.0,0.0,0
2014-04-23,1000000000.0,1000000000.0,0.0,0
2014-04-24,1000000000.0,1000000000.0,0.0,0
2014-04-25,1000000000.0,1000000000.0,0.0,0
2014-04-28,1000000000.0,1000000000.0,0.0,0
2014-04-29,1000000000.0,1000000000.0,0.0,0
2014-05-05,1000000000.0,1000000000.0,0.0,0
2014-05-06,1000000000.0,1000000000.0,0.0,0
2014-05-07,1000000000.0,1000000000.0,0.0,0
2014-05-08,1000000000.0,1000000000.0,0.0,0
2014-05-09,1000000000.0,1000000000.0,0.0,0
2014-05-12,1000000000.0,1000000000.0,0.0,0
2014-05-13,1000000000.0,1000000000.0,0.0,0
2014-05-14,1000000000.0,1000000000.0,0.0,0
2014-05-15,1000000000.0,1000000000.0,0.0,0
2014-05-16,1000000000.0,1000000000.0,0.0,0
2014-05-19,1000000000.0,1000000000.0,0.0,0
2014-05-20,1000000000.0,1000000000.0,0.0,0
2014-05-21,1000000000.0,1000000000.0,0.0,0
2014-05-22,1000000000.0,1000000000.0,0.0,0
2014-05-23,1000000000.0,1000000000.0,0.0,0
2014-05-26,1000000000.0,1000000000.0,0.0,0
2014-05-27,1000000000.0,1000000000.0,0.0,0
2014-05-28,1000000000.0,1000000000.0,0.0,0
2014-05-29,1000000000.0,1000000000.0,0.0,0
2014-05-30,1000000000.0,1000000000.0,0.0,0
2014-06-02,1000000000.0,1000000000.0,0.0,0
2014-06-03,1000000000.0,1000000000.0,0.0,0
2014-06-04,1000000000.0,1000000000.0,0.0,0
2014-06-05,1000000000.0,1000000000.0,0.0,0
2014-06-06,1000000000.0,1000000000.0,0.0,0
2014-06-09,1000000000.0,1000000000.0,0.0,0
2014-06-10,1000000000.0,1000000000.0,0.0,0
2014-06-11,1000000000.0,1000000000.0,0.0,0
2014-06-12,1000000000.0,1000000000.0,0.0,0
2014-06-13,1000000000.0,1000000000.0,0.0,0
2014-06-16,1000000000.0,1000000000.0,0.0,0
2014-06-17,1000000000.0,1000000000.0,0.0,0
2014-06-18,1000000000.0,1000000000.0,0.0,0
2014-06-19,1000000000.0,1000000000.0,0.0,0
2014-06-20,1000000000.0,1000000000.0,0.0,0
2014-06-23,1000000000.0,1000000000.0,0.0,0
2014-06-24,1000000000.0,1000000000.0,0.0,0
2014-06-25,1000000000.0,1000000000.0,0.0,0
2014-06-26,1000000000.0,1000000000.0,0.0,0
2014-06-27,1000000000.0,1000000000.0,0.0,0
2014-06-30,1000000000.0,1000000000.0,0.0,0
2014-07-01,1000000000.0,1000000000.0,0.0,0
2014-07-02,1000000000.0,1000000000.0,0.0,0
2014-07-03,1000000000.0,1000000000.0,0.0,0
2014-07-04,1000000000.0,1000000000.0,0.0,0
2014-07-07,1000000000.0,1000000000.0,0.0,0
2014-07-08,1000000000.0,1000000000.0,0.0,0
2014-07-09,1000000000.0,1000000000.0,0.0,0
2014-07-10,1000000000.0,1000000000.0,0.0,0
2014-07-11,1000000000.0,1000000000.0,0.0,0
2014-07-14,1000000000.0,1000000000.0,0.0,0
2014-07-15,1000000000.0,1000000000.0,0.0,0
2014-07-16,1000000000.0,1000000000.0,0.0,0
2014-07-17,1000000000.0,1000000000.0,0.0,0
2014-07-18,1000000000.0,1000000000.0,0.0,0
2014-07-21,1000000000.0,1000000000.0,0.0,0
2014-07-22,1000000000.0,1000000000.0,0.0,0
2014-07-23,1000000000.0,1000000000.0,0.0,0
2014-07-24,1000000000.0,1000000000.0,0.0,0
2014-07-25,1000000000.0,1000000000.0,0.0,0
2014-07-28,1000000000.0,1000000000.0,0.0,0
2014-07-29,1000000000.0,1000000000.0,0.0,0
2014-07-30,1000000000.0,1000000000.0,0.0,0
2014-07-31,1000000000.0,1000000000.0,0.0,0
2014-08-01,1000000000.0,1000000000.0,0.0,0
2014-08-04,1000000000.0,1000000000.0,0.0,0
2014-08-05,1000000000.0,1000000000.0,0.0,0
2014-08-06,1000000000.0,1000000000.0,0.0,0
2014-08-07,1000000000.0,1000000000.0,0.0,0
2014-08-08,1000000000.0,1000000000.0,0.0,0
2014-08-11,1000000000.0,1000000000.0,0.0,0
2014-08-12,1000000000.0,1000000000.0,0.0,0
2014-08-13,1000000000.0,1000000000.0,0.0,0
2014-08-14,1000000000.0,1000000000.0,0.0,0
2014-08-15,1000000000.0,1000000000.0,0.0,0
2014-08-18,1000000000.0,1000000000.0,0.0,0
2014-08-19,1000000000.0,1000000000.0,0.0,0
2014-08-20,1000000000.0,1000000000.0,0.0,0
2014-08-21,1000000000.0,1000000000.0,0.0,0
2014-08-22,1000000000.0,1000000000.0,0.0,0
2014-08-25,1000000000.0,1000000000.0,0.0,0
2014-08-26,1000000000.0,1000000000.0,0.0,0
2014-08-27,1000000000.0,1000000000.0,0.0,0
2014-08-28,1000000000.0,1000000000.0,0.0,0
2014-08-29,1000000000.0,1000000000.0,0.0,0
2014-09-03,1000000000.0,1000000000.0,0.0,0
2014-09-04,1000000000.0,1000000000.0,0.0,0
2014-09-05,1000000000.0,1000000000.0,0.0,0
2014-09-08,1000000000.0,1000000000.0,0.0,0
2014-09-09,1000000000.0,1000000000.0,0.0,0
2014-09-10,1000000000.0,1000000000.0,0.0,0
2014-09-11,1000000000.0,1000000000.0,0.0,0
2014-09-12,1000000000.0,1000000000.0,0.0,0
2014-09-15,1000000000.0,1000000000.0,0.0,0
2014-09-16,1000000000.0,1000000000.0,0.0,0
2014-09-17,1000000000.0,1000000000.0,0.0,0
2014-09-18,1000000000.0,1000000000.0,0.0,0
2014-09-19,1000000000.0,1000000000.0,0.0,0
2014-09-22,1000000000.0,1000000000.0,0.0,0
2014-09-23,1000000000.0,1000000000.0,0.0,0
2014-09-24,1000000000.0,1000000000.0,0.0,0
2014-09-25,1000000000.0,1000000000.0,0.0,0
2014-09-26,1000000000.0,1000000000.0,0.0,0
2014-09-29,1000000000.0,1000000000.0,0.0,0
2014-09-30,1000000000.0,1000000000.0,0.0,0
2014-10-01,1000000000.0,1000000000.0,0.0,0
2014-10-02,1000000000.0,1000000000.0,0.0,0
2014-10-03,1000000000.0,1000000000.0,0.0,0
2014-10-06,1000000000.0,1000000000.0,0.0,0
2014-10-07,1000000000.0,1000000000.0,0.0,0
2014-10-08,1000000000.0,1000000000.0,0.0,0
2014-10-09,1000000000.0,1000000000.0,0.0,0
2014-10-10,1000000000.0,1000000000.0,0.0,0
2014-10-13,1000000000.0,1000000000.0,0.0,0
2014-10-14,1000000000.0,1000000000.0,0.0,0
2014-10-15,1000000000.0,1000000000.0,0.0,0
2014-10-16,1000000000.0,1000000000.0,0.0,0
2014-10-17,1000000000.0,1000000000.0,0.0,0
2014-10-20,1000000000.0,1000000000.0,0.0,0
2014-10-21,1000000000.0,1000000000.0,0.0,0
2014-10-22,1000000000.0,1000000000.0,0.0,0
2014-10-23,1000000000.0,1000000000.0,0.0,0
2014-10-24,1000000000.0,1000000000.0,0.0,0
2014-10-27,1000000000.0,1000000000.0,0.0,0
2014-10-28,1000000000.0,1000000000.0,0.0,0
2014-10-29,1000000000.0,1000000000.0,0.0,0
2014-10-30,1000000000.0,1000000000.0,0.0,0
2014-10-31,1000000000.0,1000000000.0,0.0,0
2014-11-03,1000000000.0,1000000000.0,0.0,0
2014-11-04,1000000000.0,1000000000.0,0.0,0
2014-11-05,1000000000.0,1000000000.0,0.0,0
2014-11-06,1000000000.0,1000000000.0,0.0,0
2014-11-07,1000000000.0,1000000000.0,0.0,0
2014-11-10,1000000000.0,1000000000.0,0.0,0
2014-11-11,1000000000.0,1000000000.0,0.0,0
2014-11-12,1000000000.0,1000000000.0,0.0,0
2014-11-13,1000000000.0,1000000000.0,0.0,0
2014-11-14,1000000000.0,1000000000.0,0.0,0
2014-11-17,1000000000.0,1000000000.0,0.0,0
2014-11-18,1000000000.0,1000000000.0,0.0,0
2014-11-19,1000000000.0,1000000000.0,0.0,0
2014-11-20,1000000000.0,1000000000.0,0.0,0
2014-11-21,1000000000.0,1000000000.0,0.0,0
2014-11-24,1000000000.0,1000000000.0,0.0,0
2014-11-25,1000000000.0,1000000000.0,0.0,0
2014-11-26,1000000000.0,1000000000.0,0.0,0
2014-11-27,1000000000.0,1000000000.0,0.0,0
2014-11-28,1000000000.0,1000000000.0,0.0,0
2014-12-01,1000000000.0,1000000000.0,0.0,0
2014-12-02,1000000000.0,1000000000.0,0.0,0
2014-12-03,1000000000.0,1000000000.0,0.0,0
2014-12-04,1000000000.0,1000000000.0,0.0,0
2014-12-05,1000000000.0,1000000000.0,0.0,0
2014-12-08,1000000000.0,1000000000.0,0.0,0
2014-12-09,1000000000.0,1000000000.0,0.0,0
2014-12-10,1000000000.0,1000000000.0,0.0,0
2014-12-11,1000000000.0,1000000000.0,0.0,0
2014-12-12,1000000000.0,1000000000.0,0.0,0
2014-12-15,1000000000.0,1000000000.0,0.0,0
2014-12-16,1000000000.0,1000000000.0,0.0,0
2014-12-17,1000000000.0,1000000000.0,0.0,0
2014-12-18,1000000000.0,1000000000.0,0.0,0
2014-12-19,1000000000.0,1000000000.0,0.0,0
2014-12-22,1000000000.0,1000000000.0,0.0,0
2014-12-23,1000000000.0,1000000000.0,0.0,0
2014-12-24,1000000000.0,1000000000.0,0.0,0
2014-12-25,1000000000.0,1000000000.0,0.0,0
2014-12-26,1000000000.0,1000000000.0,0.0,0
2014-12-29,1000000000.0,1000000000.0,0.0,0
2014-12-30,1000000000.0,1000000000.0,0.0,0
2014-12-31,1000000000.0,1000000000.0,0.0,0
2015-01-05,1000000000.0,1000000000.0,0.0,0
2015-01-06,1000000000.0,1000000000.0,0.0,0
2015-01-07,1000000000.0,1000000000.0,0.0,0
2015-01-08,1000000000.0,1000000000.0,0.0,0
2015-01-09,1000000000.0,1000000000.0,0.0,0
2015-01-12,1000000000.0,1000000000.0,0.0,0
2015-01-13,1000000000.0,1000000000.0,0.0,0
2015-01-14,1000000000.0,1000000000.0,0.0,0
2015-01-15,1000000000.0,1000000000.0,0.0,0
2015-01-16,996969013.9342289,875002965.0547374,0.12233685016768002,1
2015-01-19,994892996.080961,875002965.0547374,0.12050545284617452,1
2015-01-20,995936019.4269178,749969234.9858238,0.24697046762364155,2
2015-01-21,995384636.7350496,749969234.9858238,0.2465533349542246,2
2015-01-22,994755355.733359,749969234.9858238,0.24607670553034888,2
2015-01-23,1002494902.6018426,749969234.9858238,0.2518972086148488,2
2015-01-26,1007937878.5403109,749969234.9858238,0.2559370463664642,2
2015-01-27,1007083671.9989816,624839633.2369075,0.37955539285365425,3
2015-01-28,1008912577.3951406,498727522.6613,0.5056781590046792,4
2015-01-29,1016666799.9098434,498727522.6613,0.5094484026570687,4
2015-01-30,1002373888.9539909,498727522.6613,0.5024535972482902,4
2015-02-02,1000295905.7197235,498727522.6613,0.5014200100094779,4
2015-02-03,980007735.508866,616499979.2517056,0.3709233540574147,3
2015-02-04,973709020.428489,973709020.428489,0.0,0
2015-02-05,973709020.428489,973709020.428489,0.0,0
2015-02-06,973709020.428489,973709020.428489,0.0,0
2015-02-09,973709020.428489,973709020.428489,0.0,0
2015-02-10,973709020.428489,973709020.428489,0.0,0
2015-02-11,973709020.428489,973709020.428489,0.0,0
2015-02-12,973709020.428489,973709020.428489,0.0,0
2015-02-13,973709020.428489,973709020.428489,0.0,0
2015-02-24,975254350.2854183,851759339.4022269,0.1266285157785241,1
2015-02-25,973940573.573895,851759339.4022269,0.12545039963097698,1
2015-02-26,975911238.6411799,851759339.4022269,0.12721638436280042,1
2015-02-27,972277378.6899549,729969633.9135238,0.2492166845462518,2
2015-03-02,969762863.8815422,729969633.9135238,0.24726996557511968,2
2015-03-03,973009626.1221391,729969633.9135238,0.24978169350413723,2
2015-03-04,976086629.4728125,729969633.9135238,0.2521466723626952,2
2015-03-05,972226871.348376,729969633.9135238,0.2491776812328454,2
2015-03-06,976850343.5094973,729969633.9135238,0.252731353616577,2
2015-03-09,970101368.5579939,608591637.0526806,0.3726515014020432,3
2015-03-10,967550536.9409192,608591637.0526806,0.37099757189236865,3
2015-03-11,965971868.461068,608591637.0526806,0.36996960582065963,3
2015-03-12,969565372.0876273,608591637.0526806,0.37230468973712755,3
2015-03-13,975943989.8884362,608591637.0526806,0.37640720844825226,3
2015-03-16,969246133.4459624,608591637.0526806,0.3720979470003623,3
2015-03-17,969018415.8796442,608591637.0526806,0.37195039115926354,3
2015-03-18,964735194.5632735,608591637.0526806,0.3691619830162988,3
2015-03-19,963943835.702648,963943835.702648,0.0,0
2015-03-20,963943835.702648,963943835.702648,0.0,0
2015-03-23,963943835.702648,963943835.702648,0.0,0
2015-03-24,963943835.702648,963943835.702648,0.0,0
2015-03-25,963943835.702648,963943835.702648,0.0,0
2015-03-26,963943835.702648,963943835.702648,0.0,0
2015-03-27,963943835.702648,963943835.702648,0.0,0
2015-03-30,963943835.702648,963943835.702648,0.0,0
2015-03-31,963943835.702648,963943835.702648,0.0,0
2015-04-01,963943835.702648,963943835.702648,0.0,0
2015-04-02,963943835.702648,963943835.702648,0.0,0
2015-04-03,963943835.702648,963943835.702648,0.0,0
2015-04-06,963943835.702648,963943835.702648,0.0,0
2015-04-07,963943835.702648,963943835.702648,0.0,0
2015-04-08,963943835.702648,963943835.702648,0.0,0
2015-04-09,963943835.702648,963943835.702648,0.0,0
2015-04-10,963943835.702648,963943835.702648,0.0,0
2015-04-13,963943835.702648,963943835.702648,0.0,0
2015-04-14,963943835.702648,963943835.702648,0.0,0
2015-04-15,963943835.702648,963943835.702648,0.0,0
2015-04-16,963943835.702648,963943835.702648,0.0,0
2015-04-17,963943835.702648,963943835.702648,0.0,0
2015-04-20,963943835.702648,963943835.702648,0.0,0
2015-04-21,963943835.702648,963943835.702648,0.0,0
2015-04-22,963943835.702648,963943835.702648,0.0,0
2015-04-23,963943835.702648,963943835.702648,0.0,0
2015-04-24,963943835.702648,963943835.702648,0.0,0
2015-04-27,963943835.702648,963943835.702648,0.0,0
2015-05-04,963943835.702648,963943835.702648,0.0,0
2015-05-05,963943835.702648,963943835.702648,0.0,0
2015-05-06,963943835.702648,963943835.702648,0.0,0
2015-05-07,963943835.702648,963943835.702648,0.0,0
2015-05-08,963943835.702648,963943835.702648,0.0,0
2015-05-11,963943835.702648,963943835.702648,0.0,0
2015-05-12,963943835.702648,963943835.702648,0.0,0
2015-05-13,963943835.702648,963943835.702648,0.0,0
2015-05-14,963943835.702648,963943835.702648,0.0,0
2015-05-15,963943835.702648,963943835.702648,0.0,0
2015-05-18,963943835.702648,963943835.702648,0.0,0
2015-05-19,963943835.702648,963943835.702648,0.0,0
2015-05-20,963943835.702648,963943835.702648,0.0,0
2015-05-21,963943835.702648,963943835.702648,0.0,0
2015-05-22,963943835.702648,963943835.702648,0.0,0
2015-05-25,963943835.702648,963943835.702648,0.0,0
2015-05-26,963943835.702648,963943835.702648,0.0,0
2015-05-27,963943835.702648,963943835.702648,0.0,0
2015-05-28,963943835.702648,963943835.702648,0.0,0
2015-05-29,963943835.702648,963943835.702648,0.0,0
2015-06-01,963943835.702648,963943835.702648,0.0,0
2015-06-02,963943835.702648,963943835.702648,0.0,0
2015-06-03,963943835.702648,963943835.702648,0.0,0
2015-06-04,963943835.702648,963943835.702648,0.0,0
2015-06-05,963943835.702648,963943835.702648,0.0,0
2015-06-08,963943835.702648,963943835.702648,0.0,0
2015-06-09,963943835.702648,963943835.702648,0.0,0
2015-06-10,963943835.702648,963943835.702648,0.0,0
2015-06-11,963943835.702648,963943835.702648,0.0,0
2015-06-12,963943835.702648,963943835.702648,0.0,0
2015-06-15,963943835.702648,963943835.702648,0.0,0
2015-06-16,963943835.702648,963943835.702648,0.0,0
2015-06-17,963943835.702648,963943835.702648,0.0,0
2015-06-18,963943835.702648,963943835.702648,0.0,0
2015-06-19,963943835.702648,963943835.702648,0.0,0
2015-06-22,963943835.702648,963943835.702648,0.0,0
2015-06-23,963943835.702648,963943835.702648,0.0,0
2015-06-24,963943835.702648,963943835.702648,0.0,0
2015-06-25,963943835.702648,963943835.702648,0.0,0
2015-06-26,963943835.702648,963943835.702648,0.0,0
2015-06-29,963943835.702648,963943835.702648,0.0,0
2015-06-30,963943835.702648,963943835.702648,0.0,0
2015-07-01,963943835.702648,963943835.702648,0.0,0
2015-07-02,963943835.702648,963943835.702648,0.0,0
2015-07-03,963943835.702648,963943835.702648,0.0,0
2015-07-06,963943835.702648,963943835.702648,0.0,0
2015-07-07,963943835.702648,963943835.702648,0.0,0
2015-07-08,963943835.702648,963943835.702648,0.0,0
2015-07-09,963943835.702648,963943835.702648,0.0,0
2015-07-10,963943835.702648,963943835.702648,0.0,0
2015-07-13,963943835.702648,963943835.702648,0.0,0
2015-07-14,963943835.702648,963943835.702648,0.0,0
2015-07-15,963943835.702648,963943835.702648,0.0,0
2015-07-16,963943835.702648,963943835.702648,0.0,0
2015-07-17,963943835.702648,963943835.702648,0.0,0
2015-07-20,963943835.702648,963943835.702648,0.0,0
2015-07-21,963943835.702648,963943835.702648,0.0,0
2015-07-22,963943835.702648,963943835.702648,0.0,0
2015-07-23,963943835.702648,963943835.702648,0.0,0
2015-07-24,963943835.702648,963943835.702648,0.0,0
2015-07-27,963943835.702648,963943835.702648,0.0,0
2015-07-28,963943835.702648,963943835.702648,0.0,0
2015-07-29,963943835.702648,963943835.702648,0.0,0
2015-07-30,963943835.702648,963943835.702648,0.0,0
2015-07-31,963943835.702648,963943835.702648,0.0,0
2015-08-03,963943835.702648,963943835.702648,0.0,0
2015-08-04,963943835.702648,963943835.702648,0.0,0
2015-08-05,963943835.702648,963943835.702648,0.0,0
2015-08-06,963943835.702648,963943835.702648,0.0,0
2015-08-07,963943835.702648,963943835.702648,0.0,0
2015-08-10,963943835.702648,963943835.702648,0.0,0
2015-08-11,963943835.702648,963943835.702648,0.0,0
2015-08-12,963943835.702648,963943835.702648,0.0,0
2015-08-13,963943835.702648,963943835.702648,0.0,0
2015-08-14,963943835.702648,963943835.702648,0.0,0
2015-08-17,963943835.702648,963943835.702648,0.0,0
2015-08-18,963943835.702648,963943835.702648,0.0,0
2015-08-19,963943835.702648,963943835.702648,0.0,0
2015-08-20,963943835.702648,963943835.702648,0.0,0
2015-08-21,963943835.702648,963943835.702648,0.0,0
2015-08-24,963943835.702648,963943835.702648,0.0,0
2015-08-25,963943835.702648,963943835.702648,0.0,0
2015-08-26,963943835.702648,963943835.702648,0.0,0
2015-08-27,963943835.702648,963943835.702648,0.0,0
2015-08-28,963943835.702648,963943835.702648,0.0,0
2015-08-31,963943835.702648,963943835.702648,0.0,0
2015-09-01,963943835.702648,963943835.702648,0.0,0
2015-09-03,963943835.702648,963943835.702648,0.0,0
2015-09-04,963943835.702648,963943835.702648,0.0,0
2015-09-07,963943835.702648,963943835.702648,0.0,0
2015-09-08,963943835.702648,963943835.702648,0.0,0
2015-09-09,963943835.702648,963943835.702648,0.0,0
2015-09-10,963943835.702648,963943835.702648,0.0,0
2015-09-11,963943835.702648,963943835.702648,0.0,0
2015-09-14,963943835.702648,963943835.702648,0.0,0
2015-09-15,963943835.702648,963943835.702648,0.0,0
2015-09-16,963943835.702648,963943835.702648,0.0,0
2015-09-17,963943835.702648,963943835.702648,0.0,0
2015-09-18,963943835.702648,963943835.702648,0.0,0
2015-09-21,963943835.702648,963943835.702648,0.0,0
2015-09-22,963943835.702648,963943835.702648,0.0,0
2015-09-23,963943835.702648,963943835.702648,0.0,0
2015-09-24,963943835.702648,963943835.702648,0.0,0
2015-09-25,963943835.702648,963943835.702648,0.0,0
2015-09-28,963943835.702648,963943835.702648,0.0,0
2015-09-29,963943835.702648,963943835.702648,0.0,0
2015-09-30,963943835.702648,963943835.702648,0.0,0
2015-10-01,963943835.702648,963943835.702648,0.0,0
2015-10-02,963943835.702648,963943835.702648,0.0,0
2015-10-05,963943835.702648,963943835.702648,0.0,0
2015-10-06,963943835.702648,963943835.702648,0.0,0
2015-10-07,963943835.702648,963943835.702648,0.0,0
2015-10-08,963943835.702648,963943835.702648,0.0,0
2015-10-09,963943835.702648,963943835.702648,0.0,0
2015-10-12,963943835.702648,963943835.702648,0.0,0
2015-10-13,963943835.702648,963943835.702648,0.0,0
2015-10-14,963943835.702648,963943835.702648,0.0,0
2015-10-15,963943835.702648,963943835.702648,0.0,0
2015-10-16,963943835.702648,963943835.702648,0.0,0
2015-10-19,963943835.702648,963943835.702648,0.0,0
2015-10-20,963943835.702648,963943835.702648,0.0,0
2015-10-21,963943835.702648,963943835.702648,0.0,0
2015-10-22,963943835.702648,963943835.702648,0.0,0
2015-10-23,963943835.702648,963943835.702648,0.0,0
2015-10-26,963943835.702648,963943835.702648,0.0,0
2015-10-27,963943835.702648,963943835.702648,0.0,0
2015-10-28,963943835.702648,963943835.702648,0.0,0
2015-10-29,963943835.702648,963943835.702648,0.0,0
2015-10-30,963943835.702648,963943835.702648,0.0,0
2015-11-02,963943835.702648,963943835.702648,0.0,0
2015-11-03,963943835.702648,963943835.702648,0.0,0
2015-11-04,963943835.702648,963943835.702648,0.0,0
2015-11-05,963943835.702648,963943835.702648,0.0,0
2015-11-06,963943835.702648,963943835.702648,0.0,0
2015-11-09,963943835.702648,963943835.702648,0.0,0
2015-11-10,963943835.702648,963943835.702648,0.0,0
2015-11-11,963943835.702648,963943835.702648,0.0,0
2015-11-12,963943835.702648,963943835.702648,0.0,0
2015-11-13,963943835.702648,963943835.702648,0.0,0
2015-11-16,963943835.702648,963943835.702648,0.0,0
2015-11-17,963943835.702648,963943835.702648,0.0,0
2015-11-18,963943835.702648,963943835.702648,0.0,0
2015-11-19,963943835.702648,963943835.702648,0.0,0
2015-11-20,963943835.702648,963943835.702648,0.0,0
2015-11-23,963943835.702648,963943835.702648,0.0,0
2015-11-24,963943835.702648,963943835.702648,0.0,0
2015-11-25,963943835.702648,963943835.702648,0.0,0
2015-11-26,963943835.702648,963943835.702648,0.0,0
2015-11-27,963943835.702648,963943835.702648,0.0,0
2015-11-30,963943835.702648,963943835.702648,0.0,0
2015-12-01,963943835.702648,963943835.702648,0.0,0
2015-12-02,963943835.702648,963943835.702648,0.0,0
2015-12-03,963943835.702648,963943835.702648,0.0,0
2015-12-04,963943835.702648,963943835.702648,0.0,0
2015-12-07,963943835.702648,963943835.702648,0.0,0
2015-12-08,963943835.702648,963943835.702648,0.0,0
2015-12-09,963943835.702648,963943835.702648,0.0,0
2015-12-10,963943835.702648,963943835.702648,0.0,0
2015-12-11,963943835.702648,963943835.702648,0.0,0
2015-12-14,963943835.702648,963943835.702648,0.0,0
2015-12-15,963943835.702648,963943835.702648,0.0,0
2015-12-16,963943835.702648,963943835.702648,0.0,0
2015-12-17,963943835.702648,963943835.702648,0.0,0
2015-12-18,963943835.702648,963943835.702648,0.0,0
2015-12-21,963943835.702648,963943835.702648,0.0,0
2015-12-22,963943835.702648,963943835.702648,0.0,0
2015-12-23,963943835.702648,963943835.702648,0.0,0
2015-12-24,963943835.702648,963943835.702648,0.0,0
2015-12-25,963943835.702648,963943835.702648,0.0,0
2015-12-28,963943835.702648,963943835.702648,0.0,0
2015-12-29,963943835.702648,963943835.702648,0.0,0
2015-12-30,963943835.702648,963943835.702648,0.0,0
2015-12-31,963943835.702648,963943835.702648,0.0,0
2016-01-04,963943835.702648,963943835.702648,0.0,0
2016-01-05,963943835.702648,963943835.702648,0.0,0
2016-01-06,963943835.702648,963943835.702648,0.0,0
2016-01-07,963943835.702648,963943835.702648,0.0,0
2016-01-08,963943835.702648,963943835.702648,0.0,0
2016-01-11,963943835.702648,963943835.702648,0.0,0
2016-01-12,963943835.702648,963943835.702648,0.0,0
2016-01-13,963943835.702648,963943835.702648,0.0,0
2016-01-14,963943835.702648,963943835.702648,0.0,0
2016-01-15,963943835.702648,963943835.702648,0.0,0
2016-01-18,963943835.702648,963943835.702648,0.0,0
2016-01-19,963943835.702648,963943835.702648,0.0,0
2016-01-20,963943835.702648,963943835.702648,0.0,0
2016-01-21,963943835.702648,963943835.702648,0.0,0
